#NAME	SRR24889266	SRR24889267	SRR24889268	SRR24889269	SRR24889270	SRR24889271	SRR24889272	SRR24889273	SRR24889274	SRR24889275	SRR24889276	SRR24889277	SRR24889278	SRR24889279	SRR24889280	SRR24889281	SRR24889282	SRR24889283	SRR24889284	SRR24889285	SRR24889286	SRR24889287	SRR24889288	SRR24889289	SRR24889290	SRR24889291	SRR24889292	SRR24889293	SRR24889294	SRR24889295	SRR24889297	SRR24889308	SRR24889319	SRR24889337	SRR24889348	SRR24889362	SRR24889373	SRR24889380	SRR24889381	SRR24889382	SRR24889383	SRR24889384	SRR24889385	SRR24889386	SRR24889387	SRR24889388	SRR24889389	SRR24889390	SRR24889391	SRR24889402	SRR24889413	SRR24889424	SRR24889425	SRR24889426
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Mordavella|s__Mordavella_sp._Marseille-P3756	0	1.78E-06	0	0	0	0	0	1.99E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.66E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83E-05	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Methylophilaceae|g__Candidatus_Methylopumilus|s__Candidatus_Methylopumilus_universalis	5.85E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20E-05	0	0	0	0	0	0	0	0	0	0	0	1.13E-05	0	0	0	8.33E-06	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Antarcticibacterium|s__Antarcticibacterium_sp._PAMC_28998	0	0	1.87E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67E-05	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Chlorobium|s__Chlorobium_phaeobacteroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.50E-05	0	0	0	0	0	0	0	0	0	2.83E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	9.71E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_sp._NXC14	0	1.78E-06	0	0	0	0	0	0	0	1.77E-05	0	4.97E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Viruses|o__Caudovirales|f__Siphoviridae|s__Streptococcus_phage_phiARI0131-1	0	6.22E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12E-05	0	2.83E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.11E-06
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Herbaspirillum|s__Herbaspirillum_rubrisubalbicans	0	5.33E-06	0	0	0	0	0	1.99E-06	0	1.01E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.17E-06	0	1.47E-05	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Paenibacillus|s__Paenibacillus_graminis	0	0	0	0	0	0	0	0	0	2.53E-06	2.73E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.45E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Mesorhizobium|s__Mesorhizobium_sp._M6A.T.Cr.TU.016.01.1.1	0	0	0	0	0	0	0	0	0	0	0	0	9.47E-06	0	0	2.50E-05	0	0	0	0	0	0	0	0	0	2.83E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Emcibacterales|f__Emcibacteraceae|g__Emcibacter|s__Emcibacter_sp._MEBiC09520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.80E-06	0	0	0	3.25E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_phocidae	2.93E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12E-06	0	0	2.24E-05	0	0	0	0	0	0	0	0	0	0	9.71E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_sp._ABRD_28	0	2.66E-06	0	0	1.81E-05	0	0	0	0	0	0	0	9.47E-06	0	0	0	0	0	0	0	0	0	0	0	0	4.24E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59E-06	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Desulfallas|s__Desulfallas_gibsoniae	0	0	1.87E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38E-05	0	0	0	0	0	2.12E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37E-06
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__Thioalkalivibrio|s__Thioalkalivibrio_sp._K90mix	0	8.88E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94E-05	0	1.67E-05	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_rhodesiae	0	8.88E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55E-06	0	0	0	0	0	0	0	0	0	0	4.80E-06	0	0	0	0	0	0	0	0	0	0	2.59E-06	1.67E-05	0	0	0	0	0	0	0	0	1.04E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Zoogloeaceae|g__Thauera|s__Thauera_humireducens	0	0	0	0	0	0	0	0	0	5.06E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59E-06	2.50E-05	0	0	0	0	0	4.12E-06	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Granulosicoccaceae|g__Granulosicoccus|s__Granulosicoccus_antarcticus	0	8.88E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.45E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83E-05	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Desulfotomaculum|s__Desulfotomaculum_nigrificans	2.93E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24E-05	0	0	0	0	0	0	0	0	1.13E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_sp._1513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.50E-05	0	0	0	0	0	0	0	0	0	7.07E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59E-06	8.33E-06	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus|s__Deinococcus_wulumuqiensis	0	1.78E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2.50E-05	0	0	0	0	0	0	0	0	0	1.41E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.33E-06	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Chloroflexaceae|g__Chloroflexus|s__Chloroflexus_aggregans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38E-05	0	0	0	2.12E-05	0	1.41E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas_aliena	0	1.78E-06	1.87E-05	0	0	0	0	0	0	0	0	0	9.47E-06	0	0	0	0	0	0	0	0	0	0	0	0	7.07E-07	5.75E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Planctomycetes|s__Planctomycetes_bacterium_ETA_A8	0	1.78E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83E-06	0	0	0	0	0	0	0	0	0	0	1.70E-05	0	0	0	0	0	1.47E-05	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Nitrospirillum|s__Nitrospirillum_amazonense	0	8.88E-07	0	0	0	0	0	0	0	5.06E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41E-06	0	0	7.45E-06	0	0	0	0	0	0	0	0	0	0	0	1.29E-05	8.33E-06	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|s__Burkholderiales_bacterium_YL45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55E-06	0	0	0	0	0	0	0	0	0	7.45E-06	0	0	0	0	0	0	0	0	0	0	0	0	1.67E-05	0	0	0	0	0	0	0	0	1.04E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_sp._KGMB03119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59E-06	1.67E-05	1.47E-05	0	0	0	0	2.06E-06	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_formicae	0	0	0	2.40E-06	0	0	0	3.99E-06	0	2.53E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41E-06	0	0	1.49E-05	0	0	0	0	0	0	0	0	0	0	0	0	8.33E-06	0	0	0	0	0	0	0	0	0	0	0	2.37E-06
d__Viruses|o__Herpesvirales|f__Herpesviridae|g__Varicellovirus|s__Canid_alphaherpesvirus_1	0	8.88E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25E-05	0	0	0	0	0	0	2.59E-06	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Hoeflea|s__Hoeflea_phototrophica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.45E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83E-05	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Paenibacillus|s__Paenibacillus_sp._IHB_B_3084	2.93E-06	0	0	0	1.81E-05	0	0	0	0	0	0	4.97E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.71E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Muriicola|s__Muriicola_sp._MMS17-SY002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.95E-06	0	0	0	0	0	0	0	0	0	0	0	1.13E-05	1.94E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Geobacteraceae|g__Geobacter|s__Geobacter_sulfurreducens	0	1.78E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41E-06	0	0	0	0	0	0	0	3.25E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Salinibacterium|s__Salinibacterium_sp._dk2585	5.85E-06	2.66E-06	0	0	0	0	0	0	0	7.60E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Cyanobacteria|o__Gloeoemargaritales|f__Gloeomargaritaceae|g__Gloeomargarita|s__Gloeomargarita_lithophora	0	0	0	0	0	0	0	0	0	0	0	0	9.47E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13E-05	0	0	0	0	1.47E-05	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Georhizobium|s__Georhizobium_profundi	0	5.33E-06	0	0	0	0	0	1.40E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47E-05	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Methylococcales|f__Methylococcaceae|g__Methylococcus|s__Methylococcus_capsulatus	2.93E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.45E-06	0	0	0	0	0	0	0	0	0	0	0	0	2.50E-05	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Pantoea|s__Pantoea_sp._At-9b	0	8.88E-07	0	0	0	0	0	0	0	5.06E-06	0	0	0	0	0	0	0	0	1.55E-06	1.38E-05	0	0	0	0	0	7.07E-07	5.75E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	5.17E-06	0	0	0	0	0	0	0	0	0	0	0	0	2.37E-06
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Pectobacteriaceae|g__Lonsdalea|s__Lonsdalea_britannica	0	8.88E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83E-06	0	0	1.49E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.67E-05	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Candidatus_Nanopelagicales|f__Candidatus_Nanopelagicaceae|g__Candidatus_Planktophila|s__Candidatus_Planktophila_lacus	0	8.88E-07	1.87E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.07E-07	0	0	1.49E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae|g__Catenovulum|s__Catenovulum_sediminis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.50E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	4.80E-06	0	0	5.45E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Verrucomicrobium|s__Verrucomicrobium_spinosum	0	0	0	0	0	0	0	1.99E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.07E-07	0	0	0	0	0	0	0	3.25E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_lepraemurium	2.93E-06	0	0	0	0	0	0	1.99E-06	0	1.27E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55E-05	0	0	0	0	0	0	2.06E-06	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Leisingera|s__Leisingera_sp._NJS201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41E-06	0	0	0	0	0	0	0	0	0	0	1.70E-05	0	0	0	0	1.67E-05	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_neurolyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.71E-06	0	0	0	0	0	0	0	4.12E-06	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_faecium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.07E-07	0	0	1.49E-05	0	0	0	0	0	0	0	0	0	1.94E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas_agarivorans	2.93E-06	8.88E-07	0	0	0	0	0	0	0	2.53E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49E-05	0	0	0	0	0	0	0	0	1.13E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37E-06
d__Archaea|p__Euryarchaeota|c__Methanococci|o__Methanococcales|f__Methanocaldococcaceae|g__Methanocaldococcus|s__Methanocaldococcus_vulcanius	5.85E-06	0	1.87E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Jonquetella|s__Jonquetella_anthropi	5.85E-06	8.88E-07	0	0	0	0	0	5.98E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.45E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47E-05	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_altitudinis	5.85E-06	3.55E-06	0	0	0	0	0	9.97E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.66E-06	0	0	7.45E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37E-06
d__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Thermovirga|s__Thermovirga_lienii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.07E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94E-05	0	0	1.47E-05	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Curtobacterium|s__Curtobacterium_flaccumfaciens	0	2.66E-06	0	0	0	0	0	0	0	0	0	0	1.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	7.07E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.33E-06	0	0	0	0	0	4.12E-06	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Rhodoferax|s__Rhodoferax_sp._CHu59-6-5	0	0	0	0	0	0	0	5.98E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.45E-06	0	0	0	0	0	0	0	0	0	0	0	1.29E-05	8.33E-06	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Mycoplasma|s__Mycoplasma_pulmonis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.50E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.71E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_dioxanotrophicus	0	1.78E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12E-05	0	7.07E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59E-06	8.33E-06	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|g__Micavibrio|s__Micavibrio_aeruginosavorus	0	0	0	0	0	0	0	1.99E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.07E-07	0	0	1.49E-05	0	0	0	0	0	0	0	1.70E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_sp._WAC00288	0	0	0	0	0	0	0	1.99E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_sp._N3-2A	0	0	0	0	0	0	0	0	0	1.01E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13E-05	0	0	1.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Neorickettsia|s__Neorickettsia_sennetsu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49E-05	0	0	0	0	0	0	0	0	0	0	1.94E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Ferrovibrio|s__Ferrovibrio_sp._K5	5.85E-06	0	0	0	0	0	0	1.99E-06	0	0	0	0	0	0	0	2.50E-05	0	0	0	0	0	0	0	0	0	1.41E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Amoebophilaceae|g__Candidatus_Cardinium|s__Cardinium_endosymbiont_of_Encarsia_pergandiella	0	3.55E-06	0	0	0	0	0	0	0	0	0	4.97E-06	0	0	0	2.50E-05	0	0	0	0	0	0	0	0	0	7.07E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67E-05	1.47E-05	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Pseudarthrobacter|s__Pseudarthrobacter_sp._NIBRBAC000502772	0	8.88E-07	0	0	0	0	0	3.99E-06	0	0	0	0	9.47E-06	0	0	0	0	0	0	0	0	0	0	0	0	2.83E-06	0	0	0	0	0	0	0	0	0	0	1.70E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Granulibacter|s__Granulibacter_bethesdensis	0	6.22E-06	0	0	0	0	0	7.98E-06	0	5.06E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41E-06	0	0	0	0	0	0	0	0	0	0	0	1.13E-05	0	0	0	0	0	0	0	0	0	2.06E-06	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Diaminobutyricimonas|s__Diaminobutyricimonas_sp._LJ205	0	1.78E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.07E-07	0	0	1.49E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.67E-05	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Geobacillus|s__Geobacillus_subterraneus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Lacipirellulaceae|g__Bythopirellula|s__Bythopirellula_goksoyri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83E-05	0	0	2.06E-06	0	0	0	0	0	0
